country,year,region,population,life_expectancy,age5_surviving,babies_per_woman,gdp_per_capita,gdp_per_day
Turkmenistan,1953,Asia,1282584,51.79,81.62,5.91,5337,14.61190965
Turkmenistan,1954,Asia,1317126,52.25,82.028,5.87,5509,15.08281999
Turkmenistan,1955,Asia,1355501,52.69,82.531,5.88,5881,16.10130048
Turkmenistan,1956,Asia,1397172,53.14,82.974,5.93,6338,17.35249829
Turkmenistan,1957,Asia,1441843,53.58,83.43,6.02,6361,17.41546886
Turkmenistan,1958,Asia,1489418,54.03,83.901,6.14,6726,18.41478439
Turkmenistan,1959,Asia,1539955,54.47,84.364,6.28,6540,17.90554415
Turkmenistan,1960,Asia,1593501,54.91,84.888,6.42,7040,19.27446954
Turkmenistan,1961,Asia,1649914,55.36,85.334,6.54,7319,20.03832991
Turkmenistan,1962,Asia,1708711,55.82,85.774,6.63,7402,20.26557153
Turkmenistan,1963,Asia,1769008,56.27,86.274,6.67,7132,19.52635181
Turkmenistan,1964,Asia,1829697,56.72,86.702,6.66,7952,21.77138946
Turkmenistan,1965,Asia,1890000,57.17,87.124,6.62,8309,22.74880219
Turkmenistan,1966,Asia,1949425,57.61,87.543,6.55,8622,23.60574949
Turkmenistan,1967,Asia,2008148,58.02,87.956,6.47,8916,24.41067762
Turkmenistan,1968,Asia,2066889,58.42,87.784,6.4,9355,25.61259411
Turkmenistan,1969,Asia,2126749,58.8,87.61,6.35,9406,25.7522245
Turkmenistan,1970,Asia,2188499,59.15,87.433,6.3,10045,27.50171116
Turkmenistan,1971,Asia,2252386,59.46,87.253,6.25,10221,27.9835729
Turkmenistan,1972,Asia,2318070,59.74,87.071,6.18,10186,27.88774812
Turkmenistan,1973,Asia,2385039,60.01,86.886,6.07,10948,29.97399042
Turkmenistan,1974,Asia,2452528,60.25,86.699,5.94,10900,29.84257358
Turkmenistan,1975,Asia,2520002,60.49,86.508,5.78,10576,28.95550992
Turkmenistan,1976,Asia,2587417,60.73,86.316,5.61,10715,29.33607118
Turkmenistan,1977,Asia,2655036,61,86.12,5.44,10617,29.06776181
Turkmenistan,1978,Asia,2723006,61.28,86.61,5.28,10538,28.85147159
Turkmenistan,1979,Asia,2791575,61.58,87.06,5.14,10158,27.8110883
Turkmenistan,1980,Asia,2861000,61.9,87.52,5.01,9853,26.97604381
Turkmenistan,1981,Asia,2931343,62.24,87.96,4.92,9632,26.37097878
Turkmenistan,1982,Asia,3002785,62.57,88.4,4.84,9559,26.17111567
Turkmenistan,1983,Asia,3075867,62.89,88.83,4.77,9553,26.15468857
Turkmenistan,1984,Asia,3151262,63.18,89.24,4.72,9362,25.63175907
Turkmenistan,1985,Asia,3229499,63.44,89.64,4.67,9143,25.03216975
Turkmenistan,1986,Asia,3310059,63.63,90,4.62,9216,25.23203285
Turkmenistan,1987,Asia,3392823,63.77,90.33,4.57,9040,24.75017112
Turkmenistan,1988,Asia,3479088,63.85,90.6,4.51,8944,24.48733744
Turkmenistan,1989,Asia,3570558,63.89,90.81,4.44,8822,24.15331964
Turkmenistan,1990,Asia,3668000,63.9,90.95,4.35,8353,22.86926762
Turkmenistan,1991,Asia,3772350,63.5,91.03,4.22,7748,21.2128679
Turkmenistan,1992,Asia,3881973,63.5,91.04,4.07,6402,17.52772074
Turkmenistan,1993,Asia,3991917,63.5,91.03,3.9,6320,17.30321697
Turkmenistan,1994,Asia,4095512,63.4,91.04,3.71,5094,13.94661191
Turkmenistan,1995,Asia,4188010,63.3,91.06,3.51,4623,12.65708419
Turkmenistan,1996,Asia,4267690,63.2,91.13,3.33,4841,13.25393566
Turkmenistan,1997,Asia,4335991,63.2,91.25,3.16,4221,11.55646817
Turkmenistan,1998,Asia,4395293,63.3,91.42,3.02,4460,12.21081451
Turkmenistan,1999,Asia,4449427,63.5,91.62,2.91,5132,14.05065024
Turkmenistan,2000,Asia,4501419,63.7,91.84,2.84,5351,14.65023956
Turkmenistan,2001,Asia,4551762,64.1,92.08,2.78,5521,15.1156742
Turkmenistan,2002,Asia,4600172,64.4,92.31,2.74,5477,14.99520876
Turkmenistan,2003,Asia,4648036,64.8,92.53,2.7,5598,15.32648871
Turkmenistan,2004,Asia,4696876,65.3,92.76,2.66,5817,15.92607803
Turkmenistan,2005,Asia,4747839,65.8,92.99,2.62,6505,17.80971937
Turkmenistan,2006,Asia,4801594,66.3,93.2,2.57,7137,19.54004107
Turkmenistan,2007,Asia,4858235,66.8,93.4,2.52,7834,21.44832307
Turkmenistan,2008,Asia,4917541,67.2,93.61,2.48,8877,24.30390144
Turkmenistan,2009,Asia,4978960,67.6,93.81,2.45,9303,25.47022587
Turkmenistan,2010,Asia,5041995,68.1,93.99,2.41,10032,27.4661191
Turkmenistan,2011,Asia,5106672,68.5,94.18,2.38,11361,31.10472279
Turkmenistan,2012,Asia,5172941,68.9,94.35,2.35,12460,34.11362081
Turkmenistan,2013,Asia,5240088,69.2,94.53,2.33,13555,37.11156742
Turkmenistan,2014,Asia,5307188,69.6,94.69,2.3,14762,40.41615332
Turkmenistan,2015,Asia,5373502,70,94.86,2.27,15865,43.43600274
Uganda,1800,Africa,2101397,25.3,48.91,6.89,464,1.270362765
Uganda,1810,Africa,2101397,25.3,48.91,6.89,464,1.270362765
Uganda,1820,Africa,2119892,25.3,48.91,6.89,465,1.273100616
Uganda,1830,Africa,2172807,25.3,48.91,6.89,488,1.336071184
Uganda,1840,Africa,2246189,25.3,48.91,6.89,512,1.401779603
Uganda,1850,Africa,2322049,25.3,48.91,6.89,538,1.472963723
Uganda,1860,Africa,2399360,25.3,48.91,6.89,564,1.544147844
Uganda,1870,Africa,2479244,25.3,48.91,6.89,592,1.620807666
Uganda,1880,Africa,2561608,25.3,48.91,6.89,621,1.700205339
Uganda,1890,Africa,2646689,25.3,48.91,6.89,652,1.785078713
Uganda,1900,Africa,2734806,25.3,49.021,6.89,684,1.872689938
Uganda,1910,Africa,2825381,25.3,49.815,6.89,718,1.965776865
Uganda,1920,Africa,2904119,25.3,51.092,6.89,738,2.020533881
Uganda,1930,Africa,3474656,24.65,51.552,6.89,767,2.099931554
Uganda,1940,Africa,4226918,27.3,56.386,6.89,795,2.176591376
Uganda,1950,Africa,5158193,39.63,69.279,6.89,824,2.255989049
Uganda,1951,Africa,5308673,39.94,70.793,6.89,772,2.113620808
Uganda,1952,Africa,5455540,40.51,72.232,6.9,800,2.19028063
Uganda,1953,Africa,5601243,41.08,73.6,6.9,814,2.228610541
Uganda,1954,Africa,5748208,41.65,74.21,6.91,783,2.143737166
Uganda,1955,Africa,5898834,42.24,74.85,6.92,813,2.22587269
Uganda,1956,Africa,6055517,42.82,75.45,6.93,837,2.291581109
Uganda,1957,Africa,6220628,43.42,76.03,6.94,850,2.327173169
Uganda,1958,Africa,6396454,44.03,76.59,6.96,834,2.283367556
Uganda,1959,Africa,6585103,44.64,77.13,6.98,853,2.335386721
Uganda,1960,Africa,6788211,45.27,77.66,7,871,2.384668036
Uganda,1961,Africa,7006629,45.91,78.18,7.02,839,2.29705681
Uganda,1962,Africa,7240155,46.56,78.65,7.04,850,2.327173169
Uganda,1963,Africa,7487411,47.22,79.12,7.06,922,2.524298426
Uganda,1964,Africa,7746181,47.86,79.57,7.08,965,2.64202601
Uganda,1965,Africa,8014376,48.49,80,7.09,960,2.628336756
Uganda,1966,Africa,8292747,49.07,80.42,7.11,991,2.71321013
Uganda,1967,Africa,8580632,49.58,80.79,7.11,1015,2.778918549
Uganda,1968,Africa,8872866,50.05,81.1,7.12,1012,2.770704997
Uganda,1969,Africa,9162773,50.43,81.37,7.12,1092,2.98973306
Uganda,1970,Africa,9446024,50.74,81.54,7.12,1079,2.954140999
Uganda,1971,Africa,9720365,50.99,81.59,7.11,1084,2.967830253
Uganda,1972,Africa,9988321,51.17,81.53,7.11,1071,2.932238193
Uganda,1973,Africa,10256342,51.33,81.35,7.1,1046,2.863791923
Uganda,1974,Africa,10533627,51.45,81.06,7.1,1027,2.811772758
Uganda,1975,Africa,10827071,51.55,80.68,7.1,982,2.688569473
Uganda,1976,Africa,11139772,51.65,80.25,7.1,967,2.647501711
Uganda,1977,Africa,11470741,51.75,79.8,7.1,958,2.622861054
Uganda,1978,Africa,11817951,51.83,79.4,7.1,884,2.420260096
Uganda,1979,Africa,12177677,51.93,79.11,7.1,770,2.108145106
Uganda,1980,Africa,12547754,52.01,78.97,7.1,729,1.995893224
Uganda,1981,Africa,12927007,52.09,79.11,7.1,740,2.026009582
Uganda,1982,Africa,13318149,52.14,79.56,7.1,781,2.138261465
Uganda,1983,Africa,13727427,52.17,80.19,7.1,816,2.234086242
Uganda,1984,Africa,14163214,52.16,80.83,7.1,724,1.98220397
Uganda,1985,Africa,14631089,52.09,81.36,7.1,716,1.960301164
Uganda,1986,Africa,15133740,51.94,81.77,7.1,695,1.902806297
Uganda,1987,Africa,15668278,51.72,82.03,7.1,713,1.952087611
Uganda,1988,Africa,16227778,51.42,82.22,7.1,736,2.015058179
Uganda,1989,Africa,16802258,51.08,82.43,7.1,762,2.0862423
Uganda,1990,Africa,17384369,50.7,82.69,7.09,767,2.099931554
Uganda,1991,Africa,17973428,50,83,7.08,782,2.140999316
Uganda,1992,Africa,18571527,49.6,83.34,7.07,781,2.138261465
Uganda,1993,Africa,19177660,49,83.66,7.06,818,2.239561944
Uganda,1994,Africa,19791266,48.5,83.89,7.04,842,2.305270363
Uganda,1995,Africa,20412967,48.3,84.05,7.02,910,2.491444216
Uganda,1996,Africa,21041468,48.2,84.18,6.99,961,2.631074606
Uganda,1997,Africa,21679497,48.5,84.34,6.97,979,2.680355921
Uganda,1998,Africa,22336812,48.7,84.59,6.94,996,2.726899384
Uganda,1999,Africa,23026357,48.9,84.96,6.9,1043,2.855578371
Uganda,2000,Africa,23757636,49.1,85.46,6.87,1042,2.85284052
Uganda,2001,Africa,24534668,49.7,86.08,6.82,1060,2.902121834
Uganda,2002,Africa,25355794,50.3,86.78,6.77,1115,3.052703628
Uganda,2003,Africa,26217760,51.2,87.54,6.72,1147,3.140314853
Uganda,2004,Africa,27114742,52,88.32,6.65,1184,3.241615332
Uganda,2005,Africa,28042413,53.5,89.09,6.58,1217,3.331964408
Uganda,2006,Africa,29000925,54.9,89.8,6.51,1304,3.570157426
Uganda,2007,Africa,29991958,55.3,90.47,6.43,1367,3.742642026
Uganda,2008,Africa,31014427,56,91.07,6.34,1437,3.934291581
Uganda,2009,Africa,32067125,57,91.6,6.25,1490,4.079397673
Uganda,2010,Africa,33149417,57.8,92.05,6.16,1515,4.147843943
Uganda,2011,Africa,34260342,58.6,92.54,6.06,1607,4.399726215
Uganda,2012,Africa,35400620,59.3,93.06,5.96,1622,4.440793977
Uganda,2013,Africa,36573387,60.1,93.49,5.87,1621,4.438056126
Uganda,2014,Africa,37782971,60.7,93.81,5.77,1638,4.484599589
Uganda,2015,Africa,39032383,61.3,94.05,5.67,1680,4.599589322
Ukraine,1800,Europe,11215490,36.6,63.903,7.5,763,2.088980151
Ukraine,1810,Europe,11215490,36.6,63.903,7.5,772,2.113620808
Ukraine,1820,Europe,11496004,36.6,63.903,7.5,781,2.138261465
Ukraine,1830,Europe,12320877,36.6,63.903,7.5,833,2.280629706
Ukraine,1840,Europe,13514033,36.6,63.903,7.5,889,2.43394935
Ukraine,1850,Europe,14822733,36.6,63.903,7.5,948,2.595482546
Ukraine,1860,Europe,16253669,36.6,63.903,7.5,1012,2.770704997
Ukraine,1870,Europe,17822740,36.6,63.903,7.5,1079,2.954140999
Ukraine,1880,Europe,19532717,36.6,63.903,7.5,1151,3.151266256
Ukraine,1890,Europe,21405530,36.6,63.903,7.14,1192,3.263518138
Ukraine,1900,Europe,23471939,36.6,63.981,6.69,1647,4.509240246
Ukraine,1910,Europe,25729036,40.58,64.542,6.03,1860,5.092402464
Ukraine,1920,Europe,28213816,28.05,65.385,5.37,794,2.173853525
Ukraine,1930,Europe,30946045,44.7,77.395,4.45,2010,5.503080082
Ukraine,1940,Europe,33942864,49.9,79.69,3.12,2988,8.180698152
Ukraine,1950,Europe,37297652,62.56,90.588,2.72,3976,10.88569473
Ukraine,1951,Europe,37815815,62.2,90.858,2.75,3927,10.75154004
Ukraine,1952,Europe,38360511,62.94,91.415,2.81,4112,11.25804244
Ukraine,1953,Europe,38916265,63.63,91.912,2.85,4220,11.55373032
Ukraine,1954,Europe,39471682,64.42,92.35,2.85,4352,11.91512663
Ukraine,1955,Europe,40019446,66.26,92.784,2.83,4643,12.7118412
Ukraine,1956,Europe,40556528,67.15,93.212,2.79,5000,13.68925394
Ukraine,1957,Europe,41083978,67.19,93.585,2.72,5015,13.7303217
Ukraine,1958,Europe,41606286,68.88,93.905,2.63,5299,14.50787132
Ukraine,1959,Europe,42130322,69.26,93.878,2.53,5149,14.0971937
Ukraine,1960,Europe,42662150,70.88,94.734,2.42,5539,15.16495551
Ukraine,1961,Europe,43203635,71.15,94.883,2.31,5755,15.75633128
Ukraine,1962,Europe,43749469,70.56,95.091,2.21,5816,15.92334018
Ukraine,1963,Europe,44285897,71.18,95.29,2.13,5600,15.33196441
Ukraine,1964,Europe,44794325,71.97,95.482,2.07,6239,17.08145106
Ukraine,1965,Europe,45261939,71.4,95.665,2.03,6515,17.83709788
Ukraine,1966,Europe,45682314,71.66,95.841,2.02,6756,18.49691992
Ukraine,1967,Europe,46060456,71.25,96.01,2.01,6982,19.1156742
Ukraine,1968,Europe,46409007,71.33,96.172,2.02,7320,20.04106776
Ukraine,1969,Europe,46746668,70.7,96.328,2.03,7355,20.13689254
Ukraine,1970,Europe,47086758,70.59,96.477,2.05,7850,21.49212868
Ukraine,1971,Europe,47433807,70.81,96.62,2.06,7982,21.85352498
Ukraine,1972,Europe,47783013,70.57,96.74,2.06,7950,21.76591376
Ukraine,1973,Europe,48127170,70.75,96.84,2.06,8538,23.37577002
Ukraine,1974,Europe,48455120,70.63,96.93,2.05,8742,23.93429158
Ukraine,1975,Europe,48758986,69.96,97,2.03,8724,23.88501027
Ukraine,1976,Europe,49036202,70.01,97.06,2.01,9090,24.88706366
Ukraine,1977,Europe,49290087,69.68,97.1,2,9262,25.35797399
Ukraine,1978,Europe,49525597,69.63,97.15,1.99,9454,25.88364134
Ukraine,1979,Europe,49750150,69.36,97.2,1.98,9372,25.65913758
Ukraine,1980,Europe,49968811,69.33,97.26,1.98,9349,25.59616701
Ukraine,1981,Europe,50181709,69.36,97.34,1.99,9400,25.7357974
Ukraine,1982,Europe,50385836,69.51,97.43,2.01,9594,26.26694045
Ukraine,1983,Europe,50579135,69.48,97.53,2.03,9860,26.99520876
Ukraine,1984,Europe,50758512,69.17,97.62,2.04,9937,27.20602327
Ukraine,1985,Europe,50920778,69.47,97.73,2.05,9981,27.32648871
Ukraine,1986,Europe,51063970,70.82,97.82,2.05,10346,28.32580424
Ukraine,1987,Europe,51185554,70.61,97.9,2.03,10437,28.57494867
Ukraine,1988,Europe,51280766,70.49,97.97,1.99,10621,29.07871321
Ukraine,1989,Europe,51343974,70.43,98.02,1.94,10773,29.49486653
Ukraine,1990,Europe,51370009,70,98.05,1.87,10490,28.72005476
Ukraine,1991,Europe,51360720,69.4,98.05,1.79,9588,26.25051335
Ukraine,1992,Europe,51314080,68.8,98.03,1.69,8633,23.63586585
Ukraine,1993,Europe,51216988,68.3,98.01,1.6,7401,20.26283368
Ukraine,1994,Europe,51052752,67.5,97.98,1.5,5732,15.69336071
Ukraine,1995,Europe,50811673,66.5,97.95,1.41,5073,13.88911704
Ukraine,1996,Europe,50489566,66.7,97.95,1.33,4606,12.61054073
Ukraine,1997,Europe,50096497,67.3,97.97,1.26,4509,12.3449692
Ukraine,1998,Europe,49655175,68.1,98.01,1.2,4463,12.21902806
Ukraine,1999,Europe,49196895,67.7,98.08,1.16,4496,12.30937714
Ukraine,2000,Europe,48746269,67.3,98.15,1.14,4809,13.16632444
Ukraine,2001,Europe,48310816,67.5,98.24,1.14,5305,14.52429843
Ukraine,2002,Europe,47890647,67.5,98.33,1.15,5637,15.43326489
Ukraine,2003,Europe,47493771,67.7,98.41,1.18,6217,17.02121834
Ukraine,2004,Europe,47127110,67.5,98.49,1.21,7022,19.22518823
Ukraine,2005,Europe,46795313,67.1,98.55,1.26,7265,19.89048597
Ukraine,2006,Europe,46502718,67.9,98.6,1.3,7848,21.48665298
Ukraine,2007,Europe,46249196,67.6,98.66,1.35,8519,23.32375086
Ukraine,2008,Europe,46028476,67.8,98.71,1.38,8762,23.9890486
Ukraine,2009,Europe,45830711,69.6,98.77,1.41,7498,20.5284052
Ukraine,2010,Europe,45647497,70.5,98.82,1.44,7844,21.47570157
Ukraine,2011,Europe,45477690,71.1,98.88,1.45,8282,22.67488022
Ukraine,2012,Europe,45319949,71.2,98.94,1.46,8319,22.7761807
Ukraine,2013,Europe,45165211,71.3,99,1.47,8338,22.82819986
Ukraine,2014,Europe,45002497,71.3,99.05,1.48,8267,22.63381246
Ukraine,2015,Europe,44823765,71.5,99.1,1.49,8449,23.1321013
United Arab Emirates,1800,Asia,40153,30.7,56.554,6.94,998,2.732375086
United Arab Emirates,1810,Asia,40153,30.7,56.554,6.94,1036,2.836413415
United Arab Emirates,1820,Asia,40153,30.7,56.554,6.94,1075,2.943189596
United Arab Emirates,1830,Asia,40153,30.7,56.554,6.94,1116,3.055441478
United Arab Emirates,1840,Asia,40153,30.7,56.554,6.94,1158,3.170431211
United Arab Emirates,1850,Asia,40153,30.7,56.554,6.94,1203,3.293634497
United Arab Emirates,1860,Asia,40222,30.7,56.554,6.94,1248,3.416837782
United Arab Emirates,1870,Asia,40889,30.7,56.554,6.94,1296,3.54825462
United Arab Emirates,1880,Asia,42682,30.7,56.554,6.94,1498,4.101300479
United Arab Emirates,1890,Asia,45189,30.7,56.554,6.94,1731,4.739219713
United Arab Emirates,1900,Asia,47854,30.7,56.648,6.94,2001,5.478439425
United Arab Emirates,1910,Asia,50669,30.7,57.323,6.94,2313,6.332648871
United Arab Emirates,1920,Asia,54703,30.7,58.338,6.94,2092,5.727583847
United Arab Emirates,1930,Asia,59498,30.7,59.338,6.94,1839,5.034907598
United Arab Emirates,1940,Asia,64713,30.7,60.338,6.94,1246,3.411362081
United Arab Emirates,1950,Asia,69590,41.23,72.66,6.94,1225,3.353867214
United Arab Emirates,1951,Asia,67972,41.83,73.441,6.95,1233,3.375770021
United Arab Emirates,1952,Asia,69813,43.04,74.2,6.97,1240,3.394934976
United Arab Emirates,1953,Asia,73184,44.22,74.937,6.98,1247,3.414099932
United Arab Emirates,1954,Asia,76708,45.37,75.653,6.99,1255,3.436002738
United Arab Emirates,1955,Asia,79566,46.5,76.349,6.99,1262,3.455167693
United Arab Emirates,1956,Asia,81515,47.62,77.025,6.98,1270,3.4770705
United Arab Emirates,1957,Asia,82870,48.7,77.681,6.98,1278,3.498973306
United Arab Emirates,1958,Asia,84420,49.77,78.319,6.96,1433,3.923340178
United Arab Emirates,1959,Asia,87303,50.82,78.938,6.95,1606,4.396988364
United Arab Emirates,1960,Asia,92612,51.85,79.54,6.93,1801,4.930869268
United Arab Emirates,1961,Asia,100985,52.89,80.62,6.91,2019,5.527720739
United Arab Emirates,1962,Asia,112240,53.91,81.67,6.89,2264,6.198494182
United Arab Emirates,1963,Asia,125216,54.91,82.73,6.88,2954,8.087611225
United Arab Emirates,1964,Asia,138220,55.9,83.78,6.86,5021,13.7467488
United Arab Emirates,1965,Asia,150318,56.87,84.87,6.84,8534,23.36481862
United Arab Emirates,1966,Asia,161077,57.81,85.96,6.82,14505,39.71252567
United Arab Emirates,1967,Asia,171781,58.7,87.06,6.78,24652,67.4934976
United Arab Emirates,1968,Asia,185312,59.54,88.14,6.74,29634,81.13347023
United Arab Emirates,1969,Asia,205570,60.33,89.18,6.68,35623,97.53045859
United Arab Emirates,1970,Asia,235434,61.08,90.16,6.61,42822,117.2402464
United Arab Emirates,1971,Asia,275160,61.78,91.09,6.51,41464,113.522245
United Arab Emirates,1972,Asia,324069,62.45,91.94,6.4,39798,108.9609856
United Arab Emirates,1973,Asia,382823,63.09,92.72,6.28,60948,166.8665298
United Arab Emirates,1974,Asia,451948,63.7,93.42,6.15,149185,408.4462697
United Arab Emirates,1975,Asia,531265,64.3,94.06,6.01,167748,459.2689938
United Arab Emirates,1976,Asia,622051,64.87,94.65,5.87,165063,451.9178645
United Arab Emirates,1977,Asia,722849,65.41,95.18,5.74,167326,458.1136208
United Arab Emirates,1978,Asia,827394,65.93,95.66,5.62,143058,391.6714579
United Arab Emirates,1979,Asia,927303,66.43,96.1,5.52,159226,435.9370294
United Arab Emirates,1980,Asia,1016789,66.91,96.48,5.42,182668,500.1177276
United Arab Emirates,1981,Asia,1093108,67.36,96.81,5.34,181228,496.1752225
United Arab Emirates,1982,Asia,1158477,67.79,97.1,5.27,158177,433.065024
United Arab Emirates,1983,Asia,1218223,68.2,97.35,5.21,144955,396.8651608
United Arab Emirates,1984,Asia,1280278,68.6,97.56,5.14,139882,382.9760438
United Arab Emirates,1985,Asia,1350433,68.98,97.73,5.07,129469,354.4668036
United Arab Emirates,1986,Asia,1430548,69.34,97.89,4.97,100191,274.3080082
United Arab Emirates,1987,Asia,1518991,69.68,98.03,4.86,101308,277.3661875
United Arab Emirates,1988,Asia,1613904,70,98.15,4.72,82687,226.384668
United Arab Emirates,1989,Asia,1712117,70.31,98.26,4.57,92115,252.1971253
United Arab Emirates,1990,Asia,1811458,70.6,98.35,4.39,114832,314.3928816
United Arab Emirates,1991,Asia,1913190,70.8,98.44,4.19,109658,300.2272416
United Arab Emirates,1992,Asia,2019014,71.1,98.52,3.99,107416,294.0889802
United Arab Emirates,1993,Asia,2127863,71.3,98.58,3.78,103224,282.6119097
United Arab Emirates,1994,Asia,2238281,71.6,98.64,3.58,104855,287.0773443
United Arab Emirates,1995,Asia,2350192,71.9,98.7,3.39,106425,291.37577
United Arab Emirates,1996,Asia,2467726,72.1,98.74,3.22,106923,292.7392197
United Arab Emirates,1997,Asia,2595220,72.4,98.78,3.05,109553,299.9397673
United Arab Emirates,1998,Asia,2733770,72.8,98.82,2.9,104107,285.0294319
United Arab Emirates,1999,Asia,2884188,73,98.85,2.77,101940,279.0965092
United Arab Emirates,2000,Asia,3050128,73.3,98.89,2.64,108048,295.8193018
United Arab Emirates,2001,Asia,3217865,73.6,98.91,2.53,105860,289.8288843
United Arab Emirates,2002,Asia,3394060,73.8,98.94,2.43,105346,288.421629
United Arab Emirates,2003,Asia,3625798,74.1,98.97,2.33,109675,300.2737851
United Arab Emirates,2004,Asia,3975945,74.4,98.99,2.24,110662,302.9760438
United Arab Emirates,2005,Asia,4481976,75.2,99.02,2.15,102324,280.1478439
United Arab Emirates,2006,Asia,5171255,75.7,99.04,2.07,95637,261.8398357
United Arab Emirates,2007,Asia,6010100,75.6,99.06,2,82993,227.2224504
United Arab Emirates,2008,Asia,6900142,75.6,99.09,1.95,73029,199.9425051
United Arab Emirates,2009,Asia,7705423,75.6,99.12,1.9,60955,166.8856947
United Arab Emirates,2010,Asia,8329453,75.6,99.15,1.87,56644,155.08282
United Arab Emirates,2011,Asia,8734722,75.5,99.18,1.84,56192,153.8453114
United Arab Emirates,2012,Asia,8952542,75.5,99.22,1.82,57028,156.1341547
United Arab Emirates,2013,Asia,9039978,75.4,99.26,1.8,59092,161.7850787
United Arab Emirates,2014,Asia,9086139,75.4,99.29,1.78,60578,165.853525
United Arab Emirates,2015,Asia,9156963,75.4,99.32,1.77,60749,166.3216975
United Kingdom,1800,Europe,12327466,38.65,67.096,4.97,3431,9.393566051
United Kingdom,1810,Europe,14106058,38.35,68.631,5.36,3575,9.787816564
United Kingdom,1820,Europe,16221883,41.31,68.522,5.4,3403,9.316906229
United Kingdom,1830,Europe,18533999,43.02,69.062,4.83,3661,10.02327173
United Kingdom,1840,Europe,20737251,39.93,74.352,4.9,4149,11.35934292
United Kingdom,1850,Europe,22623571,42.8,75.26,4.85,4480,12.26557153
United Kingdom,1860,Europe,24783522,43.01,75.566,4.86,5268,14.42299795
United Kingdom,1870,Europe,27651628,40.95,73.162,4.88,6046,16.55304586
United Kingdom,1880,Europe,30849957,43.78,74.886,4.75,6553,17.94113621
United Kingdom,1890,Europe,34215580,44.75,76.802,4.06,7169,19.62765229
United Kingdom,1900,Europe,37995759,46.32,77.454,3.53,8013,21.93839836
United Kingdom,1910,Europe,41804912,53.99,84.407,2.99,8305,22.73785079
United Kingdom,1920,Europe,43825720,56.6,86.655,3.08,8316,22.76796715
United Kingdom,1930,Europe,45957969,60.89,91.078,1.95,8722,23.87953457
United Kingdom,1940,Europe,48235963,60.97,92.302,1.74,10935,29.93839836
United Kingdom,1950,Europe,50616012,68.66,96.34,2.08,11135,30.48596851
United Kingdom,1951,Europe,50620538,68.26,96.49,2.1,11416,31.25530459
